"","Kttm","expiryDate","ttm","strike","putDcall","callPrice","putPrice","X","impliedSPXF","impliedR","impliedDividend","Tree"
"484",2885.0119047619,2020-02-21,0.119047619047619,2885,-379.75,383.45,3.7,804,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"485",2890.0119047619,2020-02-21,0.119047619047619,2890,-374.85,378.65,3.8,805,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"486",2895.0119047619,2020-02-21,0.119047619047619,2895,-369.9,373.8,3.9,806,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"487",2900.0119047619,2020-02-21,0.119047619047619,2900,-365.05,369.05,4,807,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"488",2905.0119047619,2020-02-21,0.119047619047619,2905,-360.25,364.35,4.1,808,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"489",2910.0119047619,2020-02-21,0.119047619047619,2910,-355.1,359.4,4.3,809,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"490",2915.0119047619,2020-02-21,0.119047619047619,2915,-350.2,354.6,4.4,810,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"491",2920.0119047619,2020-02-21,0.119047619047619,2920,-345.2,349.7,4.5,811,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"492",2925.0119047619,2020-02-21,0.119047619047619,2925,-340.1,344.8,4.7,812,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"493",2930.0119047619,2020-02-21,0.119047619047619,2930,-335.2,340,4.8,813,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"494",2935.0119047619,2020-02-21,0.119047619047619,2935,-330.3,335.3,5,814,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"495",2940.0119047619,2020-02-21,0.119047619047619,2940,-325.2,330.3,5.1,815,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"496",2945.0119047619,2020-02-21,0.119047619047619,2945,-320.2,325.5,5.3,816,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"497",2950.0119047619,2020-02-21,0.119047619047619,2950,-315.2,320.7,5.5,817,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"498",2955.0119047619,2020-02-21,0.119047619047619,2955,-310.35,316,5.65,818,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"499",2960.0119047619,2020-02-21,0.119047619047619,2960,-305.15,311,5.85,819,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"500",2965.0119047619,2020-02-21,0.119047619047619,2965,-300.2,306.2,6,820,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"501",2970.0119047619,2020-02-21,0.119047619047619,2970,-295.3,301.5,6.2,821,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"502",2975.0119047619,2020-02-21,0.119047619047619,2975,-290.35,296.75,6.4,822,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"503",2980.0119047619,2020-02-21,0.119047619047619,2980,-285.3,291.95,6.65,823,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"504",2985.0119047619,2020-02-21,0.119047619047619,2985,-280.35,287.2,6.85,824,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"505",2990.0119047619,2020-02-21,0.119047619047619,2990,-275.35,282.45,7.1,825,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"506",2995.0119047619,2020-02-21,0.119047619047619,2995,-270.35,277.65,7.3,826,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"507",3000.0119047619,2020-02-21,0.119047619047619,3000,-265.4,272.95,7.55,827,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"508",3005.0119047619,2020-02-21,0.119047619047619,3005,-260.35,268.15,7.8,828,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"509",3010.0119047619,2020-02-21,0.119047619047619,3010,-255.35,263.45,8.1,829,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"510",3015.0119047619,2020-02-21,0.119047619047619,3015,-250.4,258.75,8.35,830,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"511",3020.0119047619,2020-02-21,0.119047619047619,3020,-245.3,253.95,8.65,831,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"512",3025.0119047619,2020-02-21,0.119047619047619,3025,-240.35,249.25,8.9,832,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"513",3030.0119047619,2020-02-21,0.119047619047619,3030,-235.45,244.65,9.2,833,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"514",3035.0119047619,2020-02-21,0.119047619047619,3035,-230.4,239.95,9.55,834,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"515",3040.0119047619,2020-02-21,0.119047619047619,3040,-225.4,235.25,9.85,835,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"516",3045.0119047619,2020-02-21,0.119047619047619,3045,-220.45,230.6,10.15,836,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"517",3050.0119047619,2020-02-21,0.119047619047619,3050,-215.5,226,10.5,837,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"518",3055.0119047619,2020-02-21,0.119047619047619,3055,-210.6,221.45,10.85,838,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"519",3060.0119047619,2020-02-21,0.119047619047619,3060,-205.45,216.7,11.25,839,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"520",3065.0119047619,2020-02-21,0.119047619047619,3065,-200.55,212.15,11.6,840,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"521",3070.0119047619,2020-02-21,0.119047619047619,3070,-195.5,207.5,12,841,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"522",3075.0119047619,2020-02-21,0.119047619047619,3075,-190.6,203,12.4,842,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"523",3080.0119047619,2020-02-21,0.119047619047619,3080,-185.55,198.4,12.85,843,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"524",3085.0119047619,2020-02-21,0.119047619047619,3085,-180.45,193.7,13.25,844,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"525",3090.0119047619,2020-02-21,0.119047619047619,3090,-175.45,189.15,13.7,845,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"526",3095.0119047619,2020-02-21,0.119047619047619,3095,-170.6,184.75,14.15,846,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"527",3100.0119047619,2020-02-21,0.119047619047619,3100,-165.6,180.25,14.65,847,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"528",3105.0119047619,2020-02-21,0.119047619047619,3105,-160.5,175.65,15.15,848,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"529",3110.0119047619,2020-02-21,0.119047619047619,3110,-155.35,171,15.65,849,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"530",3115.0119047619,2020-02-21,0.119047619047619,3115,-150.55,166.75,16.2,850,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"531",3120.0119047619,2020-02-21,0.119047619047619,3120,-145.55,162.3,16.75,851,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"532",3125.0119047619,2020-02-21,0.119047619047619,3125,-140.65,158,17.35,852,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"533",3130.0119047619,2020-02-21,0.119047619047619,3130,-135.65,153.6,17.95,853,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"534",3135.0119047619,2020-02-21,0.119047619047619,3135,-130.65,149.2,18.55,854,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"535",3140.0119047619,2020-02-21,0.119047619047619,3140,-125.55,144.7,19.15,855,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"536",3145.0119047619,2020-02-21,0.119047619047619,3145,-120.7,140.55,19.85,856,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"537",3150.0119047619,2020-02-21,0.119047619047619,3150,-115.55,136.1,20.55,857,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"538",3155.0119047619,2020-02-21,0.119047619047619,3155,-110.75,132,21.25,858,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"539",3160.0119047619,2020-02-21,0.119047619047619,3160,-105.75,127.7,21.95,859,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"540",3165.0119047619,2020-02-21,0.119047619047619,3165,-100.8,123.5,22.7,860,3265.88078536436,0.0200749633990648,0.0187096473608008,0
"541",3170.0119047619,2020-02-21,0.119047619047619,3170,-95.9,119.35,23.45,861,3265.88078536436,0.0200749633990648,0.0187096473608008,3.74481149828132e-28
"542",3175.0119047619,2020-02-21,0.119047619047619,3175,-90.85,115.15,24.3,862,3265.88078536436,0.0200749633990648,0.0187096473608008,2.56042441719613e-24
"543",3180.0119047619,2020-02-21,0.119047619047619,3180,-85.9,111.05,25.15,863,3265.88078536436,0.0200749633990648,0.0187096473608008,3.97780510710652e-21
"544",3185.0119047619,2020-02-21,0.119047619047619,3185,-80.85,106.9,26.05,864,3265.88078536436,0.0200749633990648,0.0187096473608008,1.71197482305623e-18
"545",3190.0119047619,2020-02-21,0.119047619047619,3190,-75.9,102.85,26.95,865,3265.88078536436,0.0200749633990648,0.0187096473608008,4.85866174145846e-16
"546",3195.0119047619,2020-02-21,0.119047619047619,3195,-70.95,98.8,27.85,866,3265.88078536436,0.0200749633990648,0.0187096473608008,5.34660045139447e-14
"547",3200.0119047619,2020-02-21,0.119047619047619,3200,-65.9,94.75,28.85,867,3265.88078536436,0.0200749633990648,0.0187096473608008,4.93041421786817e-12
"548",3205.0119047619,2020-02-21,0.119047619047619,3205,-60.9,90.8,29.9,868,3265.88078536436,0.0200749633990648,0.0187096473608008,2.14267817680759e-10
"549",3210.0119047619,2020-02-21,0.119047619047619,3210,-55.95,86.9,30.95,869,3265.88078536436,0.0200749633990648,0.0187096473608008,8.27759187483504e-09
"550",3215.0119047619,2020-02-21,0.119047619047619,3215,-50.95,83,32.05,870,3265.88078536436,0.0200749633990648,0.0187096473608008,1.75083987578995e-07
"551",3220.0119047619,2020-02-21,0.119047619047619,3220,-45.95,79.15,33.2,871,3265.88078536436,0.0200749633990648,0.0187096473608008,3.28495135801526e-06
"552",3225.0119047619,2020-02-21,0.119047619047619,3225,-40.95,75.35,34.4,872,3265.88078536436,0.0200749633990648,0.0187096473608008,3.81585618451882e-05
"553",3230.0119047619,2020-02-21,0.119047619047619,3230,-36,71.65,35.65,873,3265.88078536436,0.0200749633990648,0.0187096473608008,0.000384572961053783
"554",3235.0119047619,2020-02-21,0.119047619047619,3235,-30.95,67.95,37,874,3265.88078536436,0.0200749633990648,0.0187096473608008,0.00265490597235358
"555",3240.0119047619,2020-02-21,0.119047619047619,3240,-26.05,64.35,38.3,875,3265.88078536436,0.0200749633990648,0.0187096473608008,0.0155459765730858
"556",3245.0119047619,2020-02-21,0.119047619047619,3245,-21,60.8,39.8,876,3265.88078536436,0.0200749633990648,0.0187096473608008,0.0676677945444435
"557",3250.0119047619,2020-02-21,0.119047619047619,3250,-16.05,57.35,41.3,877,3265.88078536436,0.0200749633990648,0.0187096473608008,0.246963518261434
"558",3255.0119047619,2020-02-21,0.119047619047619,3255,-11,53.9,42.9,878,3265.88078536436,0.0200749633990648,0.0187096473608008,0.715548336375102
"559",3260.0119047619,2020-02-21,0.119047619047619,3260,-6.05,50.6,44.55,879,3265.88078536436,0.0200749633990648,0.0187096473608008,1.750493171761
"560",3265.0119047619,2020-02-21,0.119047619047619,3265,-1.10000000000001,47.4,46.3,880,3265.88078536436,0.0200749633990648,0.0187096473608008,3.59417946002711
"561",3270.0119047619,2020-02-21,0.119047619047619,3270,3.95,44.2,48.15,881,3265.88078536436,0.0200749633990648,0.0187096473608008,6.40969359661232
"562",3275.0119047619,2020-02-21,0.119047619047619,3275,8.89999999999999,41.2,50.1,882,3265.88078536436,0.0200749633990648,0.0187096473608008,10.1069258010357
"563",3280.0119047619,2020-02-21,0.119047619047619,3280,13.9,38.2,52.1,883,3265.88078536436,0.0200749633990648,0.0187096473608008,14.457684945255
"564",3285.0119047619,2020-02-21,0.119047619047619,3285,18.85,35.4,54.25,884,3265.88078536436,0.0200749633990648,0.0187096473608008,19.1875894748419
"565",3290.0119047619,2020-02-21,0.119047619047619,3290,23.85,32.65,56.5,885,3265.88078536436,0.0200749633990648,0.0187096473608008,24.0895563721066
"566",3295.0119047619,2020-02-21,0.119047619047619,3295,28.9,30,58.9,886,3265.88078536436,0.0200749633990648,0.0187096473608008,29.0554114480478
"567",3300.0119047619,2020-02-21,0.119047619047619,3300,33.85,27.55,61.4,887,3265.88078536436,0.0200749633990648,0.0187096473608008,34.0386292618543
"568",3305.0119047619,2020-02-21,0.119047619047619,3305,38.85,25.15,64,888,3265.88078536436,0.0200749633990648,0.0187096473608008,39.0259493789473
"569",3310.0119047619,2020-02-21,0.119047619047619,3310,43.85,22.9,66.75,889,3265.88078536436,0.0200749633990648,0.0187096473608008,44.0139108879849
"570",3315.0119047619,2020-02-21,0.119047619047619,3315,48.85,20.75,69.6,890,3265.88078536436,0.0200749633990648,0.0187096473608008,49.0019667200186
"571",3320.0119047619,2020-02-21,0.119047619047619,3320,53.8,18.8,72.6,891,3265.88078536436,0.0200749633990648,0.0187096473608008,53.9900308603213
"572",3325.0119047619,2020-02-21,0.119047619047619,3325,58.8,16.95,75.75,892,3265.88078536436,0.0200749633990648,0.0187096473608008,58.9780957054381
"573",3330.0119047619,2020-02-21,0.119047619047619,3330,63.75,15.2,78.95,893,3265.88078536436,0.0200749633990648,0.0187096473608008,63.9661605883123
"574",3335.0119047619,2020-02-21,0.119047619047619,3335,68.95,13.55,82.5,894,3265.88078536436,0.0200749633990648,0.0187096473608008,68.9542254726964
"575",3340.0119047619,2020-02-21,0.119047619047619,3340,73.9,12.15,86.05,895,3265.88078536436,0.0200749633990648,0.0187096473608008,73.9422903571273
"576",3345.0119047619,2020-02-21,0.119047619047619,3345,78.7,10.75,89.45,896,3265.88078536436,0.0200749633990648,0.0187096473608008,78.930355241559
"577",3350.0119047619,2020-02-21,0.119047619047619,3350,83.75,9.55,93.3,897,3265.88078536436,0.0200749633990648,0.0187096473608008,83.9184201259907
"578",3355.0119047619,2020-02-21,0.119047619047619,3355,88.65,8.45,97.1,898,3265.88078536436,0.0200749633990648,0.0187096473608008,88.9064850104224
"579",3360.0119047619,2020-02-21,0.119047619047619,3360,93.8,7.45,101.25,899,3265.88078536436,0.0200749633990648,0.0187096473608008,93.8945498948541
"580",3365.0119047619,2020-02-21,0.119047619047619,3365,98.7,6.55,105.25,900,3265.88078536436,0.0200749633990648,0.0187096473608008,98.8826147792858
"581",3370.0119047619,2020-02-21,0.119047619047619,3370,103.65,5.8,109.45,901,3265.88078536436,0.0200749633990648,0.0187096473608008,103.870679663718
"582",3375.0119047619,2020-02-21,0.119047619047619,3375,108.85,5.05,113.9,902,3265.88078536436,0.0200749633990648,0.0187096473608008,108.858744548149
"583",3380.0119047619,2020-02-21,0.119047619047619,3380,113.8,4.4,118.2,903,3265.88078536436,0.0200749633990648,0.0187096473608008,113.846809432581
"584",3385.0119047619,2020-02-21,0.119047619047619,3385,118.65,3.9,122.55,904,3265.88078536436,0.0200749633990648,0.0187096473608008,118.834874317013
"585",3390.0119047619,2020-02-21,0.119047619047619,3390,123.8,3.4,127.2,905,3265.88078536436,0.0200749633990648,0.0187096473608008,123.822939201444
"586",3395.0119047619,2020-02-21,0.119047619047619,3395,128.8,3,131.8,906,3265.88078536436,0.0200749633990648,0.0187096473608008,128.811004085876
"587",3400.0119047619,2020-02-21,0.119047619047619,3400,133.725,2.625,136.35,907,3265.88078536436,0.0200749633990648,0.0187096473608008,133.799068970308
"588",3405.0119047619,2020-02-21,0.119047619047619,3405,139.525,2.275,141.8,908,3265.88078536436,0.0200749633990648,0.0187096473608008,138.787133854739
"589",3410.0119047619,2020-02-21,0.119047619047619,3410,143.925,2.025,145.95,909,3265.88078536436,0.0200749633990648,0.0187096473608008,143.775198739171
"590",3415.0119047619,2020-02-21,0.119047619047619,3415,149.375,1.775,151.15,910,3265.88078536436,0.0200749633990648,0.0187096473608008,148.763263623603
"591",3420.0119047619,2020-02-21,0.119047619047619,3420,153.9,1.55,155.45,911,3265.88078536436,0.0200749633990648,0.0187096473608008,153.751328508034
"592",3425.0119047619,2020-02-21,0.119047619047619,3425,158.925,1.375,160.3,912,3265.88078536436,0.0200749633990648,0.0187096473608008,158.739393392466
"593",3430.0119047619,2020-02-21,0.119047619047619,3430,163.95,1.2,165.15,913,3265.88078536436,0.0200749633990648,0.0187096473608008,163.727458276898
"594",3435.0119047619,2020-02-21,0.119047619047619,3435,168.875,1.075,169.95,914,3265.88078536436,0.0200749633990648,0.0187096473608008,168.71552316133
"595",3440.0119047619,2020-02-21,0.119047619047619,3440,173.925,0.925,174.85,915,3265.88078536436,0.0200749633990648,0.0187096473608008,173.703588045761
"596",3445.0119047619,2020-02-21,0.119047619047619,3445,178.925,0.825,179.75,916,3265.88078536436,0.0200749633990648,0.0187096473608008,178.691652930193
"597",3450.0119047619,2020-02-21,0.119047619047619,3450,184.025,0.725,184.75,917,3265.88078536436,0.0200749633990648,0.0187096473608008,183.679717814625
"598",3455.0119047619,2020-02-21,0.119047619047619,3455,188.75,0.65,189.4,918,3265.88078536436,0.0200749633990648,0.0187096473608008,188.667782699056
"599",3460.0119047619,2020-02-21,0.119047619047619,3460,193.7,0.6,194.3,919,3265.88078536436,0.0200749633990648,0.0187096473608008,193.655847583488
"600",3465.0119047619,2020-02-21,0.119047619047619,3465,198.675,0.525,199.2,920,3265.88078536436,0.0200749633990648,0.0187096473608008,198.64391246792
"601",3470.0119047619,2020-02-21,0.119047619047619,3470,203.575,0.475,204.05,921,3265.88078536436,0.0200749633990648,0.0187096473608008,203.631977352351
"602",3475.0119047619,2020-02-21,0.119047619047619,3475,208.975,0.425,209.4,922,3265.88078536436,0.0200749633990648,0.0187096473608008,208.620042236783
"603",3480.0119047619,2020-02-21,0.119047619047619,3480,213.65,0.4,214.05,923,3265.88078536436,0.0200749633990648,0.0187096473608008,213.608107121215
"604",3485.0119047619,2020-02-21,0.119047619047619,3485,218.65,0.35,219,924,3265.88078536436,0.0200749633990648,0.0187096473608008,218.596172005647
"605",3490.0119047619,2020-02-21,0.119047619047619,3490,223.675,0.325,224,925,3265.88078536436,0.0200749633990648,0.0187096473608008,223.584236890078
"606",3495.0119047619,2020-02-21,0.119047619047619,3495,228.75,0.3,229.05,926,3265.88078536436,0.0200749633990648,0.0187096473608008,228.57230177451
"607",3500.0119047619,2020-02-21,0.119047619047619,3500,233.725,0.275,234,927,3265.88078536436,0.0200749633990648,0.0187096473608008,233.560366658942
"608",3505.0119047619,2020-02-21,0.119047619047619,3505,238.55,0.25,238.8,928,3265.88078536436,0.0200749633990648,0.0187096473608008,238.548431543373
"609",3510.0119047619,2020-02-21,0.119047619047619,3510,243.725,0.225,243.95,929,3265.88078536436,0.0200749633990648,0.0187096473608008,243.536496427805
"610",3515.0119047619,2020-02-21,0.119047619047619,3515,248.5,0.2,248.7,930,3265.88078536436,0.0200749633990648,0.0187096473608008,248.524561312237
"611",3520.0119047619,2020-02-21,0.119047619047619,3520,253.775,0.175,253.95,931,3265.88078536436,0.0200749633990648,0.0187096473608008,253.512626196668
"612",3525.0119047619,2020-02-21,0.119047619047619,3525,258.875,0.175,259.05,932,3265.88078536436,0.0200749633990648,0.0187096473608008,258.5006910811
"613",3530.0119047619,2020-02-21,0.119047619047619,3530,263.9,0.15,264.05,933,3265.88078536436,0.0200749633990648,0.0187096473608008,263.488755965532
"614",3540.0119047619,2020-02-21,0.119047619047619,3540,273.675,0.125,273.8,934,3265.88078536436,0.0200749633990648,0.0187096473608008,273.464885734395
"615",3550.0119047619,2020-02-21,0.119047619047619,3550,283.625,0.125,283.75,935,3265.88078536436,0.0200749633990648,0.0187096473608008,283.441015503258
"616",3560.0119047619,2020-02-21,0.119047619047619,3560,293.4,0.1,293.5,936,3265.88078536436,0.0200749633990648,0.0187096473608008,293.417145272122
"617",3570.0119047619,2020-02-21,0.119047619047619,3570,303.525,0.075,303.6,937,3265.88078536436,0.0200749633990648,0.0187096473608008,303.393275040985
"618",3575.0119047619,2020-02-21,0.119047619047619,3575,308.575,0.075,308.65,938,3265.88078536436,0.0200749633990648,0.0187096473608008,308.381339925417
"619",3580.0119047619,2020-02-21,0.119047619047619,3580,313.575,0.075,313.65,939,3265.88078536436,0.0200749633990648,0.0187096473608008,313.369404809849
"620",3590.0119047619,2020-02-21,0.119047619047619,3590,323.55,0.05,323.6,940,3265.88078536436,0.0200749633990648,0.0187096473608008,323.345534578712
"621",3600.0119047619,2020-02-21,0.119047619047619,3600,333.35,0.05,333.4,941,3265.88078536436,0.0200749633990648,0.0187096473608008,333.321664347576
"622",3625.0119047619,2020-02-21,0.119047619047619,3625,358.35,0.05,358.4,942,3265.88078536436,0.0200749633990648,0.0187096473608008,358.261988769734
"623",3650.0119047619,2020-02-21,0.119047619047619,3650,383.4,0.05,383.45,943,3265.88078536436,0.0200749633990648,0.0187096473608008,383.202313191893
"624",3700.0119047619,2020-02-21,0.119047619047619,3700,433.15,0.05,433.2,944,3265.88078536436,0.0200749633990648,0.0187096473608008,433.08296203621
"625",3750.0119047619,2020-02-21,0.119047619047619,3750,483.025,0.025,483.05,945,3265.88078536436,0.0200749633990648,0.0187096473608008,482.963610880527
"626",3800.0119047619,2020-02-21,0.119047619047619,3800,533.025,0.025,533.05,946,3265.88078536436,0.0200749633990648,0.0187096473608008,532.844259724844
"627",3900.0119047619,2020-02-21,0.119047619047619,3900,632.575,0.025,632.6,947,3265.88078536436,0.0200749633990648,0.0187096473608008,632.605557413477
"628",4000.0119047619,2020-02-21,0.119047619047619,4000,732.675,0.025,732.7,948,3265.88078536436,0.0200749633990648,0.0187096473608008,732.366855102112
"629",4100.0119047619,2020-02-21,0.119047619047619,4100,832.425,0.025,832.45,949,3265.88078536436,0.0200749633990648,0.0187096473608008,832.128152790745
"630",4200.0119047619,2020-02-21,0.119047619047619,4200,932.075,0.025,932.1,950,3265.88078536436,0.0200749633990648,0.0187096473608008,931.889450479379
"631",1000.01984126984,2020-03-20,0.198412698412698,1000,-2257.15,2257.2,0.05,1260,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"632",1100.01984126984,2020-03-20,0.198412698412698,1100,-2157.5,2157.55,0.05,1261,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"633",1150.01984126984,2020-03-20,0.198412698412698,1150,-2107.7,2107.75,0.05,1262,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"634",1200.01984126984,2020-03-20,0.198412698412698,1200,-2057.925,2057.95,0.025,1263,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"635",1225.01984126984,2020-03-20,0.198412698412698,1225,-2033,2033.05,0.05,1264,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"636",1250.01984126984,2020-03-20,0.198412698412698,1250,-2008.1,2008.15,0.05,1265,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"637",1275.01984126984,2020-03-20,0.198412698412698,1275,-1983.15,1983.2,0.05,1266,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"638",1300.01984126984,2020-03-20,0.198412698412698,1300,-1958.25,1958.3,0.05,1267,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"639",1325.01984126984,2020-03-20,0.198412698412698,1325,-1933.35,1933.4,0.05,1268,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"640",1350.01984126984,2020-03-20,0.198412698412698,1350,-1908.45,1908.5,0.05,1269,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"641",1375.01984126984,2020-03-20,0.198412698412698,1375,-1883.6,1883.65,0.05,1270,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"642",1400.01984126984,2020-03-20,0.198412698412698,1400,-1858.65,1858.7,0.05,1271,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"643",1425.01984126984,2020-03-20,0.198412698412698,1425,-1833.75,1833.8,0.05,1272,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"644",1450.01984126984,2020-03-20,0.198412698412698,1450,-1808.85,1808.9,0.05,1273,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"645",1475.01984126984,2020-03-20,0.198412698412698,1475,-1783.95,1784,0.05,1274,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"646",1500.01984126984,2020-03-20,0.198412698412698,1500,-1759.05,1759.1,0.05,1275,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"647",1525.01984126984,2020-03-20,0.198412698412698,1525,-1734.125,1734.2,0.075,1276,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"648",1550.01984126984,2020-03-20,0.198412698412698,1550,-1709.225,1709.3,0.075,1277,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"649",1575.01984126984,2020-03-20,0.198412698412698,1575,-1684.3,1684.4,0.1,1278,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"650",1600.01984126984,2020-03-20,0.198412698412698,1600,-1659.35,1659.45,0.1,1279,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"651",1625.01984126984,2020-03-20,0.198412698412698,1625,-1634.5,1634.6,0.1,1280,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"652",1650.01984126984,2020-03-20,0.198412698412698,1650,-1609.6,1609.7,0.1,1281,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"653",1675.01984126984,2020-03-20,0.198412698412698,1675,-1584.675,1584.8,0.125,1282,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"654",1700.01984126984,2020-03-20,0.198412698412698,1700,-1559.8,1559.95,0.15,1283,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"655",1725.01984126984,2020-03-20,0.198412698412698,1725,-1534.85,1535,0.15,1284,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"656",1750.01984126984,2020-03-20,0.198412698412698,1750,-1509.925,1510.1,0.175,1285,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"657",1775.01984126984,2020-03-20,0.198412698412698,1775,-1485.125,1485.3,0.175,1286,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"658",1800.01984126984,2020-03-20,0.198412698412698,1800,-1460.2,1460.4,0.2,1287,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"659",1825.01984126984,2020-03-20,0.198412698412698,1825,-1435.3,1435.5,0.2,1288,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"660",1850.01984126984,2020-03-20,0.198412698412698,1850,-1410.375,1410.6,0.225,1289,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"661",1875.01984126984,2020-03-20,0.198412698412698,1875,-1385.5,1385.7,0.2,1290,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"662",1900.01984126984,2020-03-20,0.198412698412698,1900,-1360.55,1360.8,0.25,1291,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"663",1925.01984126984,2020-03-20,0.198412698412698,1925,-1335.65,1335.9,0.25,1292,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"664",1950.01984126984,2020-03-20,0.198412698412698,1950,-1310.75,1311.05,0.3,1293,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"665",1975.01984126984,2020-03-20,0.198412698412698,1975,-1285.9,1286.2,0.3,1294,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"666",2000.01984126984,2020-03-20,0.198412698412698,2000,-1260.95,1261.3,0.35,1295,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"667",2025.01984126984,2020-03-20,0.198412698412698,2025,-1236.1,1236.45,0.35,1296,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"668",2050.01984126984,2020-03-20,0.198412698412698,2050,-1211.2,1211.6,0.4,1297,3265.82990494121,0.0193932692096118,0.0186526003126385,0
"669",2075.01984126984,2020-03-20,0.198412698412698,2075,-1186.275,1186.7,0.425,1298,3265.82990494121,0.0193932692096118,0.0186526003126385,0
